#Q1:pT1:px1:py1:pz1:E1:phi1:eta1:Q2:pT2:px2:py2:pz2:E2:phi2:eta2
-1,2.20668,0.239576,-2.19364,17.5799,17.7182,-1.46201,2.77233,1,4.69843,-0.841196,4.62251,282.694,282.733,1.7508,4.79035
-1,7.25746,5.41699,-4.82981,111.948,112.183,-0.728157,3.4302,1,5.19545,-3.61044,3.73596,25.4038,25.9298,2.33911,2.29056
-1,5.50751,5.34704,-1.3198,-0.556947,5.53661,-0.241991,-0.100953,1,6.48094,-3.4324,5.49739,4.9296,8.14339,2.12894,0.70163
-1,6.42739,-5.32682,-3.59671,4.63948,7.92763,-2.5477,0.670459,1,5.05503,3.17725,3.93172,0.00407402,5.05613,0.891131,0.000805934
-1,17.4999,14.7858,9.361,-118.658,119.942,0.564409,-2.61259,1,3.63736,-2.90816,-2.18472,-30.226,30.4443,-2.4973,-2.81419
-1,43.681,18.562,39.5409,-85.3283,95.8591,1.1319,-1.42262,1,47.3289,-15.3992,-44.7537,-117.992,127.13,-1.90219,-1.64463
-1,6.18913,6.18738,0.147058,9.05792,10.971,0.0237629,1.17436,1,8.23482,8.23365,0.138869,-4.85323,9.55915,0.0168645,-0.559675
-1,59.1357,5.30411,58.8973,-87.246,105.399,1.48098,-1.18101,1,60.7703,23.0223,-56.2406,-317.866,323.623,-1.18225,-2.35669
-1,52.2071,-46.0244,24.6442,-412.043,415.338,2.64998,-2.76305,1,32.7473,23.0545,-23.2567,-96.7467,102.139,-0.789766,-1.80391
-1,10.647,-8.17173,6.82504,1.02138,10.6964,2.44575,0.0957853,1,9.83006,7.72937,-6.07345,-0.468134,9.84176,-0.665999,-0.0476047
-1,41.7248,26.5864,32.1578,-1986.11,1986.55,0.879957,-4.5561,1,36.2251,-22.6235,-28.292,-526.809,528.053,-2.24532,-3.37141
-1,5.43662,4.45454,3.11672,-30.6624,31.1408,0.610506,-2.4308,1,1.34133,-1.32161,-0.229138,0.427915,1.41189,-2.96992,0.313846
-1,6.19349,-6.10066,1.06831,1363.53,1363.54,2.96824,6.08748,1,4.44242,3.45726,-2.7897,1131.11,1131.11,-0.678942,6.2329
-1,5.37214,0.249261,-5.36635,1.3036,5.52905,-1.52438,0.240339,1,3.53956,-2.88398,-2.05211,15.5798,15.9772,-2.52316,2.18778
-1,35.9414,-15.0931,-32.6187,36.193,51.0071,-2.00417,0.886315,1,70.2693,-61.0324,-34.8255,367.86,374.512,-2.62307,2.35752
-1,5.7702,-5.46607,-1.84859,9.22827,10.8843,-2.81547,1.24861,1,5.97236,5.7719,1.53434,7.21612,9.36763,0.259821,1.02125
-1,76.4815,-64.4328,-41.2047,8.91192,76.999,-2.57264,0.116262,1,96.0649,-2.27399,-96.038,60.8383,113.709,-1.59447,0.597173
-1,5.81424,-3.68067,-4.50089,40.8369,41.2489,-2.25628,2.64745,1,5.02074,4.73625,1.66605,46.3309,46.6022,0.338247,2.9183
-1,2.5273,1.42866,-2.08475,-204.342,204.358,-0.970012,-5.08583,1,5.15694,1.50384,4.9328,-31.1503,31.5744,1.27488,-2.49841
-1,8.20209,-0.961299,8.14556,3.72408,9.00857,1.68827,0.439731,1,8.56506,-0.310246,-8.55944,30.9007,32.0659,-1.60703,1.99491
-1,8.20309,-4.15246,-7.07444,-683.735,683.784,-2.10158,-5.11624,1,7.71586,1.47291,7.57397,-1276.38,1276.4,1.37872,-5.80166
-1,3.73099,1.80466,3.26549,-54.6486,54.7759,1.06592,-3.37856,1,7.91495,0.626781,-7.8901,-258.495,258.616,-1.49152,-4.1795
-1,13.2738,12.7805,3.58527,9.09454,16.0909,0.273498,0.640458,1,8.18945,2.76312,7.70923,-1.21058,8.27911,1.22664,-0.147288
-1,9.80538,9.65289,-1.72252,2.52397,10.1256,-0.176588,0.254646,1,10.4104,-9.43769,4.39397,30.89,32.5973,2.70586,1.80803
-1,7.76977,-7.64354,1.39489,190.929,191.087,2.96109,3.89522,1,7.82995,7.49385,-2.26943,735.277,735.319,-0.29406,5.23547
-1,2.62311,-0.933077,2.45155,-57.0299,57.0903,1.93447,-3.77289,1,2.79272,0.22429,-2.7837,-3.88007,4.78178,-1.4904,-1.13178
-1,9.23027,-9.07627,-1.67907,-388.482,388.592,-2.95866,-4.43305,1,8.09111,7.01538,4.03119,-71.0562,71.5155,0.52155,-2.86908
-1,29.2145,24.5884,15.7765,600.968,601.678,0.570462,3.71761,1,22.8555,-16.8564,15.4349,18.3695,29.3228,2.40019,0.735574
-1,2.02167,1.96755,-0.464648,1396.7,1396.7,-0.231907,7.23109,1,0.992645,0.742418,0.658908,11.2854,11.3294,0.725875,3.12597
-1,13.2761,-3.63301,12.7694,6.63508,14.8422,1.84798,0.48101,1,4.49132,-4.44507,-0.642872,-0.055278,4.4929,-2.99796,-0.0123074
-1,6.70733,-2.83276,6.07978,47.127,47.602,2.00682,2.64782,1,8.06909,-2.38692,7.70797,474.845,474.914,1.8711,4.76817
-1,2.99231,1.99638,-2.22899,-76.5954,76.6539,-0.840392,-3.93602,1,3.25702,-3.25326,0.156438,-4.5818,5.62248,3.09354,-1.1419
-1,3.47617,-3.43401,0.53978,0.0884972,3.4789,2.98568,0.0254555,1,13.1141,12.4895,3.99891,12.0547,17.8131,0.309867,0.823082
-1,63.3764,-54.5649,32.2371,241.569,249.745,2.60796,2.04799,1,69.4404,59.4942,-35.8107,37.4033,78.8732,-0.54183,0.515502
-1,27.118,-11.1552,-24.7173,305.543,306.744,-1.99474,3.11701,1,10.3252,5.89763,8.47507,1996.18,1996.21,0.962841,5.95756
-1,15.5528,-2.67937,-15.3203,-34.96,38.2636,-1.74394,-1.54927,1,6.67318,3.28846,5.80667,-6.01233,8.98279,1.05551,-0.809587
-1,4.86632,-4.57836,1.64915,-0.156494,4.86998,2.79585,-0.0321531,1,3.33956,3.07295,-1.30755,-20.7107,20.9785,-0.402296,-2.5244
-1,29.8792,-18.8383,23.1923,420.863,421.923,2.25297,3.33955,1,27.7149,-2.79973,-27.5731,31.1209,41.6729,-1.67199,0.96566
-1,7.26964,5.65015,4.57422,-0.538068,7.29029,0.680552,-0.0739483,1,6.57322,-6.22862,2.10036,-4.69141,8.07637,2.81636,-0.663867
-1,8.87006,5.18531,7.19657,175.941,176.164,0.946428,3.68125,1,1.67149,-1.53647,-0.658115,3.68256,4.04552,-2.73691,1.53097
-1,0.714864,-0.331845,-0.633175,0.868235,1.12961,-2.05354,1.02525,1,16.5694,-9.02921,13.8932,-266.566,267.081,2.1471,-3.47217
-1,6.94917,0.838595,-6.89838,443.716,443.771,-1.44983,4.84977,1,1.76868,-0.0891865,1.76643,692.019,692.021,1.62124,6.66253
-1,4.46856,-1.58084,4.17959,2.05178,4.91823,1.93239,0.444388,1,9.62191,8.33863,-4.80086,10.4937,14.2376,-0.522388,0.944014
-1,5.76493,1.62735,5.53048,204.888,204.969,1.28462,4.26401,1,12.2516,-7.72175,-9.51189,502.349,502.498,-2.25269,4.40694
-1,1.83881,1.57437,0.950033,68.7706,68.7952,0.542942,4.31499,1,12.1942,-10.9963,-5.27056,213.063,213.411,-2.69464,3.55459
-1,21.5615,14.1963,-16.2284,51.7801,56.09,-0.85209,1.61002,1,25.4319,-1.65779,25.3779,710.539,710.994,1.63603,4.02348
-1,20.726,11.0001,17.5661,131.29,132.916,1.01133,2.54534,1,28.5282,-18.0997,22.0514,-4.92316,28.9501,2.25809,-0.171726
-1,11.8178,-0.846328,-11.7875,-41.1716,42.8342,-1.64247,-1.96128,1,3.28755,3.27376,-0.300787,-31.4254,31.5971,-0.0916208,-2.95335
-1,8.74268,-8.56165,-1.76991,-662.779,662.837,-2.93774,-5.02142,1,8.04258,-3.62432,7.17965,-1440.67,1440.7,2.03828,-5.88127
-1,7.40515,-1.14586,7.31595,636.441,636.484,1.72616,5.1469,1,10.1829,6.93273,-7.45842,1601,1601.03,-0.821911,5.75083
-1,13.3299,11.1264,-7.34092,-25.6163,28.8772,-0.583215,-1.40807,1,10.5146,-8.43814,6.2734,-4.4864,11.4323,2.50229,-0.414692
-1,28.7758,-6.43296,-28.0476,119.185,122.609,-1.79626,2.12855,1,26.1163,4.88177,25.656,-1.79079,26.1779,1.38277,-0.0685161
-1,6.20348,-1.30742,6.06415,6.22478,8.78876,1.78314,0.883799,1,13.9222,11.7899,-7.40446,3.64673,14.3923,-0.560779,0.25903
-1,4.08334,-0.290144,-4.07302,-37.3196,37.5425,-1.64191,-2.90873,1,5.07813,3.20212,3.94129,-368.773,368.808,0.888507,-4.97843
-1,19.5783,-19.3832,2.75712,49.3598,53.101,3.0003,1.65506,1,10.759,7.94077,7.25944,15.9149,19.2107,0.740604,1.18318
-1,9.73517,-3.82592,-8.95186,-924.638,924.689,-1.97469,-5.24683,1,5.35293,-2.87139,4.51763,-193.196,193.27,2.13698,-4.2794
-1,3.85913,1.62976,-3.49811,-2772.65,2772.65,-1.1348,-7.27026,1,2.89568,0.514071,2.84968,-75.1961,75.2519,1.39232,-3.9504
-1,2.70053,-2.54669,0.898459,-1058.06,1058.06,2.80243,-6.66389,1,2.4772,1.28669,2.11683,-30.3974,30.4983,1.02463,-3.20203
-1,1.17945,1.10241,-0.419283,-0.0980606,1.18823,-0.363439,-0.0830456,1,2.93797,-2.06255,-2.09226,99.841,99.8842,-2.34904,4.21922
-1,3.90455,3.73686,-1.13201,-168.107,168.152,-0.294144,-4.45574,1,3.17362,-2.54398,1.89738,-831.173,831.179,2.50077,-6.26112
-1,5.25631,-3.00184,-4.31482,10.4088,11.6612,-2.17863,1.43477,1,5.22353,2.07984,4.79161,9.94489,11.2338,1.16128,1.3998
-1,32.1767,30.6594,-9.7646,131.434,135.315,-0.30833,2.11507,1,58.4482,-36.8138,45.3975,101.101,116.78,2.25216,1.31581
-1,4.84742,-0.83421,-4.7751,796.381,796.396,-1.74375,5.79479,1,4.75974,1.63258,4.47099,2051.14,2051.15,1.22069,6.75911
-1,44.1125,-35.9451,25.5708,-27.5947,52.0326,2.52327,-0.590613,1,48.752,43.8308,-21.3452,6.61797,49.1993,-0.453187,0.135334
-1,5.58936,4.98825,-2.52156,41.0564,41.4352,-0.468039,2.69183,1,4.96273,-3.96219,2.98827,26.939,27.3925,2.49541,2.39314
-1,5.01757,-3.733,-3.35273,-12.0209,13.0265,-2.40981,-1.6078,1,5.40178,5.37145,-0.571624,-190.508,190.584,-0.10602,-4.25631
-1,9.07904,5.89741,-6.90287,-122.169,122.506,-0.863787,-3.29396,1,8.04275,-6.45258,4.80104,-34.381,35.3093,2.50191,-2.15929
-1,5.94063,-1.99694,5.59493,-24.0604,24.7831,1.91362,-2.1068,1,4.58379,-1.29334,-4.39755,-1.57996,4.8496,-1.85684,-0.3382
-1,31.8894,-30.0875,10.5676,-331.993,333.521,2.80382,-3.03828,1,38.4084,37.6687,-7.50137,-1996.02,1996.39,-0.196569,-4.64387
-1,38.8868,-4.53744,-38.6212,252.828,255.801,-1.68775,2.57106,1,40.7577,5.13831,40.4325,82.514,92.0313,1.44439,1.45454
-1,6.15618,-4.39875,-4.30692,-10.8972,12.5163,-2.36674,-1.33584,1,6.44964,3.30437,5.53886,-64.2488,64.5718,1.0329,-2.9944
-1,7.82523,2.92362,7.25856,89.8422,90.1824,1.18789,3.13574,1,6.97958,-4.25622,-5.53165,154.454,154.612,-2.22662,3.79057
-1,29.6306,-24.0664,-17.2853,-2848.22,2848.37,-2.51873,-5.25882,1,30.4066,25.3697,16.7614,-352.466,353.775,0.583851,-3.1453
-1,13.1191,3.10707,12.7459,-88.0443,89.0164,1.33169,-2.60242,1,28.1217,-17.6203,-21.917,-26.2918,38.4981,-2.24795,-0.834605
-1,32.0287,28.7921,14.0306,2.45973,32.1232,0.453441,0.0767222,1,41.2967,-40.2636,-9.17948,87.3205,96.5935,-2.91744,1.49369
-1,7.3953,-6.88339,2.7036,-3097.35,3097.36,2.76733,-6.73061,1,3.41269,-3.31128,0.825749,-66.1301,66.2182,2.8972,-3.65794
-1,12.8485,5.30625,-11.7016,-36.442,38.6408,-1.14507,-1.76536,1,3.32144,-1.30051,-3.05625,-63.221,63.3083,-1.97311,-3.64007
-1,2.11214,1.52504,-1.46129,-4.76767,5.21565,-0.764055,-1.55311,1,6.82269,-4.31469,5.28513,-107.535,107.751,2.25545,-3.45171
-1,14.6258,14.5474,1.51272,-118.008,118.911,0.103613,-2.78493,1,11.4978,-11.3662,-1.73456,-864.793,864.87,-2.99015,-5.01353
-1,18.3412,-12.5259,13.3978,94.0837,95.8548,2.32257,2.33755,1,126.326,125.355,15.6302,340.298,362.989,0.124047,1.7169
-1,7.96131,5.75053,5.5058,-7.31101,10.8095,0.763661,-0.822421,1,45.7877,44.793,9.49221,-22.6602,51.0882,0.208823,-0.476642
-1,2.85627,1.97016,2.06803,8.33662,8.81299,0.80963,1.79242,1,5.77402,-2.44621,-5.23024,-7.08357,9.13934,-2.00828,-1.03302
-1,1.80288,-1.79609,0.15631,19.6278,19.7107,3.05478,3.08281,1,3.12329,2.28787,-2.12616,570.061,570.07,-0.748778,5.90001
-1,2.90881,2.21824,1.88165,-481.068,481.077,0.703486,-5.80142,1,4.61951,0.800049,-4.5497,4.42797,6.39984,-1.39673,0.851749
-1,42.987,-26.0098,34.2254,-270.17,273.568,2.22064,-2.53757,1,58.5143,14.0148,-56.8111,-475.34,478.928,-1.32893,-2.79167
-1,6.0285,2.4515,-5.50753,-33.2397,33.7821,-1.15201,-2.40852,1,5.79899,0.0455711,5.79881,-55.2207,55.5245,1.56294,-2.94955
-1,46.9751,33.3187,33.1139,-5.25632,47.2684,0.782315,-0.111664,1,40.7401,-19.0294,-36.0227,-30.0165,50.6039,-2.0568,-0.682539
-1,5.61217,3.27073,-4.56057,-24.085,24.7305,-0.948636,-2.16311,1,11.2147,-1.77789,11.0728,-36.116,37.8172,1.73,-1.88594
-1,4.87899,4.0758,-2.68187,27.9127,28.3361,-0.581977,2.44484,1,7.18316,-4.8175,5.32818,55.7842,56.2449,2.3059,2.74702
-1,44.4385,24.4311,37.1201,10.6418,45.6951,0.988702,0.237241,1,47.1365,-27.9924,-37.9246,22.002,52.0188,-2.20664,0.451296
-1,8.97739,8.89047,-1.2462,48.4701,49.2946,-0.139265,2.38785,1,4.01018,-0.738309,3.94163,46.7234,46.8953,1.75596,3.15039
-1,3.76039,-2.33682,-2.94615,242.863,242.893,-2.24136,4.86118,1,6.34343,4.11959,4.82371,73.7326,74.0051,0.863968,3.14802
-1,10.9037,-10.9037,0.000600404,-93.7137,94.346,3.14154,-2.84766,1,4.81694,-3.42803,-3.38402,-2260.94,2260.94,-2.36266,-6.84454
-1,6.2129,5.83926,-2.12209,-234.491,234.574,-0.348578,-4.32411,1,5.13426,-4.07468,3.12372,-135.033,135.131,2.48754,-3.96309
-1,11.9661,-4.45596,11.1055,253.064,253.347,1.95237,3.74527,1,12.1649,5.81639,-10.6844,81.6405,82.5419,-1.07228,2.60242
-1,2.90907,1.02942,2.72085,298.197,298.211,1.2091,5.32309,1,9.69214,-8.07737,-5.35664,662.03,662.101,-2.55602,4.9172
-1,3.4964,-0.316171,-3.48207,182.481,182.514,-1.66135,4.64815,1,15.3797,13.5072,-7.35462,242.315,242.803,-0.498608,3.45134
-1,36.0314,4.79877,-35.7105,168.748,172.552,-1.43722,2.24837,1,32.576,-3.81956,32.3513,856.809,857.428,1.68832,3.96315
-1,7.89188,-6.91031,-3.81174,-5.02637,9.3572,-2.63752,-0.600211,1,17.5162,16.3328,6.32909,-30.3165,35.0131,0.369691,-1.31631
-1,6.59913,-1.05717,-6.51391,-12.1993,13.8702,-1.73169,-1.37381,1,8.54248,0.979881,8.48609,-41.436,42.3075,1.45584,-2.28271
-1,3.59754,-3.55169,0.572537,-5.70035,6.74147,2.98177,-1.24075,1,13.05,6.75707,11.1645,-8.9085,15.8011,1.02654,-0.638389
-1,10.4476,-8.12533,-6.56739,-2.21075,10.6794,-2.46183,-0.210057,1,15.4483,9.1274,12.4636,-137.694,138.558,0.938705,-2.88381
-1,4.42757,3.01578,-3.24167,-313.305,313.336,-0.821482,-4.95252,1,5.62896,-3.63326,4.29938,-1018.71,1018.73,2.27242,-5.89152
-1,14.9504,-14.4723,3.75033,-3.93847,15.4608,2.88803,-0.260481,1,14.7341,14.4267,-2.99416,136.084,136.88,-0.204638,2.91917
-1,7.83193,2.96408,7.24937,289.821,289.927,1.18266,4.30438,1,7.33232,-2.40875,-6.92538,1487.44,1487.45,-1.90552,6.00567
-1,8.49577,1.26707,8.40075,2.72141,8.92162,1.4211,0.315086,1,16.9368,0.889961,-16.9134,-344.912,345.328,-1.51823,-3.70755
-1,8.71371,2.10823,-8.45483,948.074,948.114,-1.32643,5.3827,1,0.284857,0.220444,-0.18041,0.587564,0.661467,-0.685858,1.47131
-1,36.4942,36.3345,-3.41077,217.853,220.889,-0.0935972,2.48676,1,23.1841,-20.7114,10.4183,9.70628,25.1341,2.67553,0.407306
-1,5.29651,-3.67398,-3.81508,-1969.37,1969.38,-2.33736,-6.61157,1,5.1864,2.3435,4.62674,-1344.14,1344.15,1.10195,-6.25062
-1,42.4237,-36.4546,21.6986,-13.2259,44.4377,2.60469,-0.306916,1,42.0884,35.7759,-22.1703,28.1086,50.6117,-0.554778,0.626126
-1,6.39856,6.20936,-1.54447,-8.64622,10.7569,-0.243785,-1.10933,1,3.35907,-0.789074,-3.26508,-34.4533,34.6168,-1.80792,-3.02345
-1,3.45305,-1.85932,2.90973,-4.08633,5.35097,2.1394,-1.0053,1,3.33551,-1.04996,-3.16594,4.63965,5.71517,-1.89102,1.13273
-1,6.33138,6.06412,1.82011,-0.71195,6.37216,0.291589,-0.112212,1,6.3224,-6.31055,0.386843,-0.296662,6.33024,3.08037,-0.0469052
-1,3.33007,3.02175,1.39944,-0.531495,3.37387,0.433713,-0.158935,1,10.6238,-6.70018,-8.24453,6.55677,12.4847,-2.25322,0.5835
-1,6.02542,5.9079,-1.18424,-201.764,201.854,-0.197829,-4.20448,1,4.49838,-3.91775,2.21059,-1586.58,1586.58,2.62787,-6.55876
-1,4.04536,3.99101,0.660834,6.25043,7.44607,0.164092,1.21952,1,4.62123,-4.55876,-0.757279,-4.51679,6.46285,-2.97698,-0.865302
-1,28.3326,-26.8527,9.03701,731.208,731.757,2.81696,3.94421,1,75.6976,67.652,33.9608,982.467,985.379,0.46524,3.25795
-1,4.77451,-4.56425,1.40128,-4.66986,6.67942,2.84372,-0.865789,1,3.11443,3.09614,0.337024,-54.6083,54.6971,0.108426,-3.5581
-1,11.7131,-2.85295,11.3604,-146.235,146.703,1.81684,-3.21925,1,12.7248,3.34848,12.2764,-354.098,354.326,1.30451,-4.01949
-1,12.7974,8.39295,9.66087,-1.01436,12.838,0.855513,-0.0791799,1,2.45004,-2.36221,-0.65013,2.97628,3.85643,-2.87302,1.0254
-1,8.18131,-3.11892,-7.56348,7.63556,11.1914,-1.96192,0.833409,1,14.0849,13.9909,1.62395,-305.595,305.919,0.115555,-3.77084
-1,6.27741,4.91302,3.90745,-57.9757,58.3146,0.671884,-2.91913,1,4.76336,-1.34289,4.57015,-9.85892,10.9498,1.85659,-1.4744
-1,6.67555,-6.6549,-0.524713,157.041,157.183,-3.06291,3.85165,1,3.13554,3.13365,-0.108946,958.54,958.545,-0.0347524,6.41576
-1,4.17427,-1.17624,4.00512,75.6408,75.756,1.85645,3.59096,1,11.6492,-10.9132,-4.07525,73.7579,74.6722,-2.7842,2.54487
-1,9.19653,-9.16462,-0.765457,208.333,208.536,-3.05826,3.81394,1,5.68392,5.65406,-0.581869,217.149,217.224,-0.102551,4.33626
-1,26.3653,25.8241,-5.31464,477.217,477.945,-0.202968,3.58983,1,37.3697,-35.9683,10.1376,504.145,505.528,2.86687,3.29652
-1,31.6474,22.2296,-22.5255,105.121,109.782,-0.79201,1.91553,1,19.0152,-9.79891,16.2959,152.562,153.743,2.11218,2.77935
-1,3.80459,-3.53335,1.4108,113.803,113.866,2.76171,4.09168,1,4.16636,3.77294,-1.76733,2006.09,2006.09,-0.438069,6.87005
-1,3.08993,-1.54757,-2.67445,2440.4,2440.41,-2.09537,7.36492,1,2.43705,1.01376,2.21619,164.991,165.009,1.14178,4.9083
-1,22.0626,6.08397,-21.2072,-45.8322,50.8661,-1.29142,-1.47771,1,94.9758,-58.6806,74.6793,-150.476,177.942,2.2368,-1.24066
-1,11.1634,3.48305,-10.6061,5.27604,12.3478,-1.25349,0.456591,1,5.23725,-4.64779,-2.41387,6.30572,8.19769,-2.66258,1.01854
-1,3.94132,3.86183,-0.787613,662.354,662.366,-0.201189,5.81744,1,6.11124,-3.20414,5.20391,135.7,135.837,2.12269,3.79397
-1,4.77894,-3.45745,-3.29913,-178.849,178.913,-2.37962,-4.31565,1,4.92802,0.972279,4.83116,-581.986,582.007,1.3722,-5.46467
-1,14.7268,-14.7096,0.712069,-175.816,176.431,3.09322,-3.17466,1,14.6237,14.4134,-2.4711,-84.3429,85.6014,-0.169793,-2.45282
-1,13.5394,13.0875,3.46881,20.2116,24.3276,0.25909,1.19076,1,20.4637,-19.5411,6.0751,86.0139,88.4147,2.84018,2.14286
-1,33.2825,29.6938,-15.0333,-28.0214,43.5078,-0.468656,-0.765073,1,27.991,-27.9337,1.79053,41.1168,49.7403,3.07758,1.1774
-1,7.16849,4.92895,-5.20506,12.5684,14.4693,-0.812637,1.32752,1,3.89769,-3.78281,0.939308,60.6474,60.7726,2.89821,3.43887
-1,6.57152,-6.49154,1.02219,-55.2611,55.6506,2.98541,-2.82599,1,5.68031,1.42709,-5.49812,-7.49512,9.40499,-1.31684,-1.09028
-1,3.31026,-2.96979,-1.46223,-6.86954,7.62624,-2.68407,-1.47678,1,4.33481,4.25779,0.813465,-61.4917,61.6444,0.188778,-3.34661
-1,6.93601,-0.897336,6.87772,37.71,38.3427,1.70053,2.3947,1,5.90893,0.581225,-5.88027,10.1655,11.7586,-1.47227,1.3111
-1,7.3696,6.73704,-2.98719,12.016,14.0963,-0.41735,1.26503,1,5.05539,-0.247802,5.04931,31.8597,32.2585,1.61983,2.54027
-1,14.0826,1.00496,14.0467,-62.845,64.4036,1.49937,-2.2012,1,9.93935,2.13802,-9.70668,-205.137,205.378,-1.354,-3.72091
-1,64.8347,57.7797,-29.4116,-138.924,153.308,-0.470846,-1.50571,1,15.7192,13.6537,-7.78907,-18.7057,24.4338,-0.518425,-1.00955
-1,3.08151,-2.51696,-1.77781,-68.3725,68.442,-2.52663,-3.79321,1,5.27139,5.12941,1.21518,-11.4883,12.6404,0.232615,-1.52109
-1,13.4551,-13.3513,-1.66828,16.4421,21.2461,-3.01728,1.02998,1,14.2326,10.8295,9.23515,23.4499,27.4313,0.706103,1.27395
-1,5.46986,-5.2208,-1.63176,27.5364,28.0747,-2.83866,2.31913,1,9.53451,7.21155,6.23702,48.5354,49.4632,0.713061,2.33003
-1,5.55582,-3.52313,4.2959,-137.911,138.023,2.25768,-3.90532,1,3.69443,1.79339,-3.22995,-398.042,398.059,-1.06394,-5.3729
-1,2.6281,0.527114,2.57469,889.053,889.057,1.36886,6.51705,1,2.06826,-1.76841,-1.07256,22.5762,22.671,-2.5964,3.08543
-1,11.8527,-10.4102,5.66693,-1071.82,1071.89,2.64309,-5.19773,1,10.0641,7.20356,-7.02819,-1908.64,1908.67,-0.773076,-5.93832
-1,6.84323,-5.28994,-4.34122,1.912,7.1061,-2.45438,0.275887,1,5.47371,2.13116,5.04179,2.13016,5.87454,1.17088,0.379953
-1,4.41002,1.28495,-4.21867,16.1187,16.7114,-1.27514,2.00746,1,7.29397,-4.89366,5.4087,37.0628,37.7738,2.30624,2.32826
-1,14.5441,-13.9601,-4.07983,570.601,570.786,-2.85726,4.36281,1,16.6847,13.0344,10.4157,522.445,522.711,0.674187,4.13743
-1,5.992,-0.786797,-5.94012,11.7465,13.187,-1.70248,1.42577,1,2.99241,1.77053,2.41241,-0.167956,2.99898,0.937661,-0.0560979
-1,6.11301,-3.47732,5.02764,-14.0539,15.3262,2.17589,-1.56989,1,2.84378,2.45424,-1.43659,-25.9085,26.0643,-0.529579,-2.90558
-1,40.8017,30.1036,27.5417,37.6884,55.5446,0.740984,0.826378,1,52.7135,-20.8561,-48.4121,70.4581,87.9947,-1.97757,1.10058
-1,45.2025,28.584,-35.0175,-42.0902,61.7646,-0.886209,-0.83184,1,43.8972,-29.8523,32.184,-56.6702,71.6833,2.31863,-1.07294
-1,13.9277,-1.65169,13.8294,-68.1017,69.5113,1.68967,-2.29057,1,9.43666,8.90863,-3.11237,-128.945,129.29,-0.33611,-3.30927
-1,3.28761,-3.10597,-1.07764,-54.5313,54.6304,-2.80763,-3.50267,1,3.75517,3.37352,-1.64944,-8.43298,9.23188,-0.454757,-1.54841
